https://www.wisconsincheese.com/about-cheese/best-cheese | 2025-10-01 00:15:14 | size=73376 | depth=0 | code=200 | priority=1.4427 | elapsed=0.416s
https://www.toyota.iq/en/dream | 2025-10-01 00:29:27 | size=68017 | depth=11 | code=200 | priority=0.9102 | elapsed=1.205s
https://www.toyotarwanda.com/ | 2025-10-01 00:29:27 | size=33761 | depth=11 | code=200 | priority=0.9102 | elapsed=0.538s
https://www.toyota.ru/ | 2025-10-01 00:29:27 | size=74263 | depth=11 | code=200 | priority=0.9102 | elapsed=1.101s
https://www.toyotademocambique.com/ | 2025-10-01 00:29:27 | size=32265 | depth=11 | code=200 | priority=0.9102 | elapsed=0.891s
https://www.tracktion.com/ | 2025-10-01 00:29:27 | size=155021 | depth=11 | code=200 | priority=0.9102 | elapsed=0.606s
https://www.toyota.ae/ | 2025-10-01 00:29:27 | size=4571165 | depth=11 | code=200 | priority=0.9102 | elapsed=2.37s
https://www.tradefairdates.com/ | 2025-10-01 00:29:27 | size=46640 | depth=11 | code=200 | priority=0.7213 | elapsed=0.728s
https://www.travelandleisureco.com/VOR-privacy-notice | 2025-10-01 00:29:27 | size=88779 | depth=11 | code=200 | priority=0.7213 | elapsed=0.244s
https://www.transelectrica.ro/ | 2025-10-01 00:29:28 | size=9688 | depth=11 | code=200 | priority=0.7213 | elapsed=0.603s
https://www.transagro.com/ | 2025-10-01 00:29:28 | size=205574 | depth=11 | code=200 | priority=0.5139 | elapsed=0.819s
https://www.transdeco.lt/ | 2025-10-01 00:29:28 | size=20396 | depth=11 | code=200 | priority=0.9102 | elapsed=0.813s
https://www.toyotabharat.com/dream-car-contest/ | 2025-10-01 00:29:28 | size=119562 | depth=11 | code=200 | priority=0.9102 | elapsed=1.718s
https://www.traum-und-verantwortung.de/ | 2025-10-01 00:29:28 | size=13926 | depth=11 | code=200 | priority=0.9102 | elapsed=0.775s
https://www.transparency.de/mitmachen/initiative-transparente-zivilgesellschaft/ | 2025-10-01 00:29:28 | size=107168 | depth=11 | code=200 | priority=0.5581 | elapsed=0.898s
https://www.travelawaits.com/2945603/luxury-hotels-in-toronto-canada/ | 2025-10-01 00:29:28 | size=208259 | depth=11 | code=200 | priority=0.6213 | elapsed=0.684s
https://www.travelmediagroup.com/ | 2025-10-01 00:29:28 | size=225277 | depth=11 | code=200 | priority=0.9102 | elapsed=0.215s
https://www.traum-wellnesshotels.de/hotels/hotel-reischlhof.html | 2025-10-01 00:29:28 | size=34505 | depth=11 | code=200 | priority=0.9102 | elapsed=0.899s
https://www.trinca.com/en/ | 2025-10-01 00:29:28 | size=344019 | depth=11 | code=200 | priority=0.9102 | elapsed=0.271s
https://www.travis-ci.com/ | 2025-10-01 00:29:28 | size=159607 | depth=11 | code=200 | priority=0.6213 | elapsed=0.486s
https://www.truecrimenetworktv.com/ | 2025-10-01 00:29:28 | size=35706 | depth=11 | code=200 | priority=0.9102 | elapsed=0.122s
https://www.trisquel.com/ | 2025-10-01 00:29:28 | size=168 | depth=11 | code=202 | priority=0.9102 | elapsed=0.429s
https://www.troscheit.eu/ | 2025-10-01 00:29:28 | size=14755 | depth=11 | code=200 | priority=0.9102 | elapsed=0.415s
https://www.track123.com/ | 2025-10-01 00:29:28 | size=234495 | depth=11 | code=200 | priority=0.9102 | elapsed=1.894s
https://www.tudecideseninternet.es/ | 2025-10-01 00:29:28 | size=149197 | depth=11 | code=200 | priority=0.7213 | elapsed=0.127s
https://www.trauerundgedenken.de/?utm_source=stimmede&utm_medium=navigation | 2025-10-01 00:29:28 | size=128344 | depth=11 | code=200 | priority=0.7213 | elapsed=1.481s
https://www.trueigtech.com/ | 2025-10-01 00:29:29 | size=1674163 | depth=11 | code=200 | priority=0.9102 | elapsed=0.324s
https://www.tropmed-hamburg.de/reisende-patienten/ | 2025-10-01 00:29:29 | size=37082 | depth=11 | code=200 | priority=0.4809 | elapsed=0.664s
https://www.turtlebet.com/fi/kaikki-nettikasinot.html | 2025-10-01 00:29:29 | size=1243714 | depth=11 | code=200 | priority=0.9102 | elapsed=0.345s
https://www.trauer-rheinmain.de/ | 2025-10-01 00:29:29 | size=93216 | depth=11 | code=200 | priority=0.9102 | elapsed=1.715s
https://www.trovster.com/about/uses | 2025-10-01 00:29:29 | size=55988 | depth=11 | code=200 | priority=0.4343 | elapsed=0.724s
https://www.twnskillscentre.com/ | 2025-10-01 00:29:29 | size=416422 | depth=11 | code=200 | priority=0.7213 | elapsed=0.267s
https://www.tvdigital.de/tv-programm | 2025-10-01 00:29:29 | size=737997 | depth=11 | code=200 | priority=0.5581 | elapsed=0.453s
https://www.travisluong.com/uses | 2025-10-01 00:29:29 | size=20761 | depth=11 | code=200 | priority=0.7213 | elapsed=1.184s
https://www.ubik-shakespeare.com/ | 2025-10-01 00:29:29 | size=9 | depth=11 | code=200 | priority=0.9102 | elapsed=0.452s
https://www.travellings.cn/go.html | 2025-10-01 00:29:29 | size=8318 | depth=11 | code=200 | priority=0.6213 | elapsed=1.69s
https://www.ufc.com/ | 2025-10-01 00:29:29 | size=144159 | depth=11 | code=200 | priority=0.9102 | elapsed=0.369s
https://www.trueffel-guese.de/ | 2025-10-01 00:29:29 | size=8851 | depth=11 | code=200 | priority=0.7213 | elapsed=1.192s
https://www.tvn.de/de/ | 2025-10-01 00:29:30 | size=118717 | depth=11 | code=200 | priority=0.7213 | elapsed=1.08s
https://www.tuesday.cz/skoleni-pro-ucetni/ | 2025-10-01 00:29:30 | size=229709 | depth=11 | code=200 | priority=0.2791 | elapsed=1.229s
https://www.udk-berlin.de/ | 2025-10-01 00:29:30 | size=91779 | depth=11 | code=200 | priority=0.9102 | elapsed=0.724s
https://www.ubereats.com/ca/store/terroni-sud-forno-produzione-e-spaccio-west/8BErRmJ_U9CiCghuDDgMGA?srsltid=AfmBOoq48ad8odd81Wfqk68rFoVXC0gh4Mm-1HIy9BUMnPf6F4sLXIeC | 2025-10-01 00:29:30 | size=1046609 | depth=11 | code=200 | priority=0.7213 | elapsed=1.072s
https://www.ucl.nuee.nagoya-u.ac.jp/ | 2025-10-01 00:29:30 | size=45035 | depth=11 | code=200 | priority=0.3789 | elapsed=1.075s
https://www.ufi.org/ | 2025-10-01 00:29:30 | size=59767 | depth=11 | code=200 | priority=0.7213 | elapsed=0.922s
https://www.uncenter.dev/uses | 2025-10-01 00:29:30 | size=15108 | depth=11 | code=200 | priority=0.4551 | elapsed=0.381s
https://www.ucam.edu/ | 2025-10-01 00:29:30 | size=195935 | depth=11 | code=200 | priority=0.9102 | elapsed=1.413s
https://www.ual.es/ | 2025-10-01 00:29:30 | size=77265 | depth=11 | code=200 | priority=0.4809 | elapsed=1.525s
https://www.unicable.tv/ | 2025-10-01 00:29:30 | size=1172307 | depth=11 | code=200 | priority=0.4809 | elapsed=0.163s
https://www.uniacc.cl/ | 2025-10-01 00:29:30 | size=384745 | depth=11 | code=200 | priority=0.9102 | elapsed=0.299s
https://www.ukko.fi/ | 2025-10-01 00:29:30 | size=547233 | depth=11 | code=200 | priority=0.9102 | elapsed=1.028s
https://www.uni-hannover.de/de/universitaet/internationales/eulist/ | 2025-10-01 00:29:31 | size=138696 | depth=11 | code=200 | priority=0.4551 | elapsed=0.908s
https://www.umweltbundesamt.de/publikationen/internalisierung-der-externen-kosten-von | 2025-10-01 00:29:31 | size=399927 | depth=11 | code=200 | priority=0.7213 | elapsed=1.265s
https://www.udesk.cn/ | 2025-10-01 00:29:31 | size=125723 | depth=11 | code=200 | priority=0.5581 | elapsed=2.122s
https://www.unitree.com/ | 2025-10-01 00:29:31 | size=60456 | depth=11 | code=200 | priority=0.9102 | elapsed=0.594s
https://www.uni-hamburg.de/ | 2025-10-01 00:29:31 | size=424124 | depth=11 | code=200 | priority=0.4809 | elapsed=1.491s
https://www.uis.gov.rs/ | 2025-10-01 00:29:31 | size=80567 | depth=11 | code=200 | priority=0.9102 | elapsed=2.076s
https://www.united-internet.de/unternehmen.html | 2025-10-01 00:29:31 | size=78639 | depth=11 | code=200 | priority=0.7213 | elapsed=0.971s
https://www.umayor.cl/um/carreras/cine-santiago/10000 | 2025-10-01 00:29:31 | size=51361 | depth=11 | code=200 | priority=0.9102 | elapsed=1.778s
https://www.uke.de/ | 2025-10-01 00:29:31 | size=555931 | depth=11 | code=200 | priority=0.5139 | elapsed=2.203s
https://www.ucitelskenoviny.cz/ | 2025-10-01 00:29:32 | size=1015767 | depth=11 | code=200 | priority=0.7213 | elapsed=2.77s
https://www.upperaustria.at/de | 2025-10-01 00:29:32 | size=20138 | depth=11 | code=200 | priority=0.9102 | elapsed=0.594s
https://www.uplink-network.de/ | 2025-10-01 00:29:32 | size=91289 | depth=11 | code=200 | priority=0.9102 | elapsed=0.844s
https://www.unov.org/ | 2025-10-01 00:29:32 | size=18510 | depth=11 | code=200 | priority=0.9102 | elapsed=1.084s
https://www.us.jll.com/en/trends-and-insights/research/na-data-center-report | 2025-10-01 00:29:32 | size=210421 | depth=11 | code=200 | priority=0.9102 | elapsed=0.436s
https://www.usc.edu/ | 2025-10-01 00:29:32 | size=295288 | depth=11 | code=200 | priority=0.5581 | elapsed=0.159s
https://www.univaq.it/section.php?id=2194 | 2025-10-01 00:29:32 | size=82597 | depth=11 | code=200 | priority=0.5581 | elapsed=1.268s
https://www.usaid.gov/ | 2025-10-01 00:29:32 | size=3642 | depth=11 | code=200 | priority=0.9102 | elapsed=0.431s
https://www.urbanlife.lt/ | 2025-10-01 00:29:32 | size=94459 | depth=11 | code=200 | priority=0.9102 | elapsed=0.942s
https://www.valnetinc.com/en/ | 2025-10-01 00:29:32 | size=32685 | depth=11 | code=200 | priority=0.5139 | elapsed=0.124s
https://www.uwtexas.org/ | 2025-10-01 00:29:32 | size=82211 | depth=11 | code=200 | priority=0.7213 | elapsed=0.308s
https://www.utn.se/ | 2025-10-01 00:29:32 | size=37687 | depth=11 | code=200 | priority=0.9102 | elapsed=0.474s
https://www.val.town/ | 2025-10-01 00:29:32 | size=201227 | depth=11 | code=200 | priority=0.6213 | elapsed=0.324s
https://www.ustaekip.com/ | 2025-10-01 00:29:32 | size=1778 | depth=11 | code=200 | priority=0.9102 | elapsed=0.604s
https://www.varatech.io/uses/ | 2025-10-01 00:29:32 | size=7577 | depth=11 | code=200 | priority=0.7213 | elapsed=0.269s
https://www.validos.org/ | 2025-10-01 00:29:33 | size=8818 | depth=11 | code=200 | priority=0.9102 | elapsed=0.448s
https://www.usability-in-germany.de/ | 2025-10-01 00:29:33 | size=149650 | depth=11 | code=200 | priority=0.7213 | elapsed=1.154s
https://www.vaudiencelabs.com/ | 2025-10-01 00:29:33 | size=273443 | depth=11 | code=200 | priority=0.6213 | elapsed=0.644s
https://www.valdantis.lt/ | 2025-10-01 00:29:33 | size=43717 | depth=11 | code=200 | priority=0.9102 | elapsed=1.072s
https://www.vettery.com/tech?utm_source=newsletter&utm_medium=iosdevweekly&utm_term=tech&utm_content=grouped&utm_campaign=ad-77618 | 2025-10-01 00:29:33 | size=250470 | depth=11 | code=200 | priority=0.7213 | elapsed=0.646s
https://www.verbraucherzentrale-rlp.de/ | 2025-10-01 00:29:33 | size=138731 | depth=11 | code=200 | priority=0.9102 | elapsed=0.913s
https://www.urv.cat/ | 2025-10-01 00:29:33 | size=113063 | depth=11 | code=200 | priority=0.9102 | elapsed=2.157s
https://www.vhzv.de/ | 2025-10-01 00:29:33 | size=356418 | depth=11 | code=200 | priority=0.9102 | elapsed=0.279s
https://www.vdp-bw.de/ | 2025-10-01 00:29:34 | size=42220 | depth=11 | code=200 | priority=0.9102 | elapsed=1.162s
https://www.viacomcbs.com/ | 2025-10-01 00:29:34 | size=274718 | depth=11 | code=200 | priority=0.5581 | elapsed=0.224s
https://www.viacomcbs.legal/us/en/cbsi/terms-of-use | 2025-10-01 00:29:34 | size=55007 | depth=11 | code=200 | priority=0.6213 | elapsed=0.216s
https://www.vicetv.com/en_us | 2025-10-01 00:29:34 | size=127141 | depth=11 | code=200 | priority=0.6213 | elapsed=0.258s
https://www.veesing.com/ | 2025-10-01 00:29:34 | size=68172 | depth=11 | code=200 | priority=0.9102 | elapsed=1.427s
https://www.vhu.de/ | 2025-10-01 00:29:34 | size=54144 | depth=11 | code=200 | priority=0.9102 | elapsed=0.799s
https://www.videolan.org/vlc/ | 2025-10-01 00:29:34 | size=59642 | depth=11 | code=200 | priority=0.297 | elapsed=0.574s
https://www.vhs-rlp.de/ | 2025-10-01 00:29:34 | size=58620 | depth=11 | code=200 | priority=0.7213 | elapsed=1.276s
https://www.velvetinnovation.com/ | 2025-10-01 00:29:34 | size=30165 | depth=11 | code=200 | priority=0.7213 | elapsed=1.77s
https://www.viepratique.fr/ | 2025-10-01 00:29:34 | size=480742 | depth=11 | code=200 | priority=0.5581 | elapsed=0.505s
https://www.virtuagirl.net/ | 2025-10-01 00:29:34 | size=12732 | depth=11 | code=200 | priority=0.4809 | elapsed=0.129s
https://www.vipis.com/ | 2025-10-01 00:29:35 | size=146432 | depth=11 | code=200 | priority=0.6213 | elapsed=0.429s
https://www.visa.cz/ | 2025-10-01 00:29:35 | size=38858 | depth=11 | code=200 | priority=0.6213 | elapsed=0.195s
https://www.vilniauskreditounija.lt/ | 2025-10-01 00:29:35 | size=172266 | depth=11 | code=200 | priority=0.9102 | elapsed=0.893s
https://www.vilbra.lt/ | 2025-10-01 00:29:35 | size=76643 | depth=11 | code=200 | priority=0.9102 | elapsed=0.989s
https://www.voanews.com/programs/tv | 2025-10-01 00:29:35 | size=31380 | depth=11 | code=200 | priority=0.353 | elapsed=0.192s
https://www.vikingu.lt/ | 2025-10-01 00:29:35 | size=42385 | depth=11 | code=200 | priority=0.9102 | elapsed=1.12s
https://www.vilmaris.lt/ | 2025-10-01 00:29:35 | size=49606 | depth=11 | code=200 | priority=0.9102 | elapsed=1.075s
https://www.viennatreuhand.at/ | 2025-10-01 00:29:35 | size=70873 | depth=11 | code=200 | priority=0.6213 | elapsed=1.418s
https://www.voaafrica.com/ | 2025-10-01 00:29:35 | size=147243 | depth=11 | code=200 | priority=0.7213 | elapsed=0.503s
https://www.vogue.es/ | 2025-10-01 00:29:35 | size=1181328 | depth=11 | code=200 | priority=0.4024 | elapsed=0.235s
https://www.vilniusyramokykla.lt/ | 2025-10-01 00:29:35 | size=165186 | depth=11 | code=200 | priority=0.9102 | elapsed=1.351s
https://www.vilniausaidai.lt/ | 2025-10-01 00:29:35 | size=14806 | depth=11 | code=200 | priority=0.9102 | elapsed=1.384s
https://www.vogue.in/ | 2025-10-01 00:29:35 | size=793130 | depth=11 | code=200 | priority=0.4343 | elapsed=0.28s
https://www.visitczechia.com/ | 2025-10-01 00:29:35 | size=812432 | depth=11 | code=200 | priority=0.9102 | elapsed=0.835s
https://www.vogue.de/ | 2025-10-01 00:29:35 | size=1164509 | depth=11 | code=200 | priority=0.4343 | elapsed=0.397s
https://www.vogue.fr/ | 2025-10-01 00:29:35 | size=1263859 | depth=11 | code=200 | priority=0.4343 | elapsed=0.394s
https://www.vogue.cz/ | 2025-10-01 00:29:36 | size=553292 | depth=11 | code=200 | priority=0.4551 | elapsed=0.619s
https://www.vocalls.ai/ | 2025-10-01 00:29:36 | size=190417 | depth=11 | code=200 | priority=0.7213 | elapsed=0.708s
https://www.volgistics.com/victouch/571133/323358300 | 2025-10-01 00:29:36 | size=63227 | depth=11 | code=200 | priority=0.9102 | elapsed=0.222s
https://www.voicesofbluescope.com/ | 2025-10-01 00:29:36 | size=51907 | depth=11 | code=200 | priority=0.9102 | elapsed=0.26s
https://www.volkswagen-nutzfahrzeuge.de/de.html  | 2025-10-01 00:29:36 | size=1049801 | depth=11 | code=200 | priority=0.7213 | elapsed=0.335s
https://www.vitalia.cz/clanky/bonusy-prispevky-vzp-2026-prevence/?utm_medium=kolotoc&utm_source=www.lupa.cz&utm_campaign=bonusy-prispevky-vzp-2026-prevence | 2025-10-01 00:29:36 | size=473004 | depth=11 | code=200 | priority=0.2316 | elapsed=1.281s
https://www.vogue.nl/ | 2025-10-01 00:29:36 | size=184445 | depth=11 | code=200 | priority=0.4551 | elapsed=0.768s
https://www.voodoopad.com/ | 2025-10-01 00:29:36 | size=15906 | depth=11 | code=200 | priority=0.9102 | elapsed=0.187s
https://www.volkswagenstiftung.de/de | 2025-10-01 00:29:37 | size=109614 | depth=11 | code=200 | priority=0.9102 | elapsed=0.861s
https://www.vogue.pt/ | 2025-10-01 00:29:37 | size=40389 | depth=11 | code=200 | priority=0.4024 | elapsed=1.151s
https://www.von-beruf-wichtig.de/ | 2025-10-01 00:29:37 | size=109703 | depth=11 | code=200 | priority=0.9102 | elapsed=0.828s
https://www.vortex.com/ | 2025-10-01 00:29:37 | size=12019 | depth=11 | code=200 | priority=0.9102 | elapsed=0.469s
https://www.vogue.pl/ | 2025-10-01 00:29:37 | size=156611 | depth=11 | code=200 | priority=0.4024 | elapsed=1.218s
https://www.volkswagen.lt/lt/chose-your-volkswagen/models/the-new-tayron.html | 2025-10-01 00:29:37 | size=1116390 | depth=11 | code=200 | priority=0.4809 | elapsed=1.124s
https://www.volunty.com/ | 2025-10-01 00:29:37 | size=49239 | depth=11 | code=200 | priority=0.9102 | elapsed=1.054s
https://www.vomfeinstencatering.de/ | 2025-10-01 00:29:37 | size=66440 | depth=11 | code=200 | priority=0.7213 | elapsed=1.028s
https://www.voitin.com/ | 2025-10-01 00:29:37 | size=89183 | depth=11 | code=200 | priority=0.6213 | elapsed=1.448s
https://www.voguescandinavia.com/ | 2025-10-01 00:29:37 | size=480611 | depth=11 | code=200 | priority=0.4551 | elapsed=1.517s
https://www.w3schools.com/ | 2025-10-01 00:29:37 | size=423163 | depth=11 | code=200 | priority=0.3607 | elapsed=0.135s
https://www.voyelle.fr/ | 2025-10-01 00:29:37 | size=116699 | depth=11 | code=200 | priority=0.7213 | elapsed=0.67s
https://www.vytautas.eu/lt | 2025-10-01 00:29:37 | size=26092 | depth=11 | code=200 | priority=0.9102 | elapsed=0.557s
https://www.vpalogistics.eu/ | 2025-10-01 00:29:37 | size=24024 | depth=11 | code=200 | priority=0.7213 | elapsed=0.755s
https://www.vud.ch/home | 2025-10-01 00:29:37 | size=12265 | depth=11 | code=200 | priority=0.7213 | elapsed=0.825s
https://www.warp.dev/vim | 2025-10-01 00:29:38 | size=992902 | depth=11 | code=200 | priority=0.2519 | elapsed=0.3s
https://www.warriorforum.com/ | 2025-10-01 00:29:38 | size=504615 | depth=11 | code=200 | priority=0.9102 | elapsed=0.231s
https://www.waukeganpl.org/ | 2025-10-01 00:29:38 | size=87943 | depth=11 | code=200 | priority=0.9102 | elapsed=0.204s
https://www.vu.lt/en | 2025-10-01 00:29:38 | size=99284 | depth=11 | code=200 | priority=0.7213 | elapsed=1.265s
https://www.wbd.com/accessibility-statement/ | 2025-10-01 00:29:38 | size=23969 | depth=11 | code=200 | priority=0.3069 | elapsed=0.164s
https://www.waff.at/ | 2025-10-01 00:29:38 | size=224074 | depth=11 | code=200 | priority=0.5581 | elapsed=0.9s
https://www.wallonia.be/fr | 2025-10-01 00:29:38 | size=43453 | depth=11 | code=200 | priority=0.9102 | elapsed=0.77s
https://www.wakeup.jetzt/ | 2025-10-01 00:29:38 | size=92747 | depth=11 | code=200 | priority=0.9102 | elapsed=0.952s
https://www.votegroup.de/ | 2025-10-01 00:29:38 | size=125281 | depth=11 | code=200 | priority=0.9102 | elapsed=1.73s
https://www.waldfriedhof-eifel.de/ | 2025-10-01 00:29:38 | size=105839 | depth=11 | code=200 | priority=0.9102 | elapsed=1.016s
https://www.vorarlberg.at/ | 2025-10-01 00:29:38 | size=303818 | depth=11 | code=200 | priority=0.6213 | elapsed=2.107s
https://www.wbbaek.de/ | 2025-10-01 00:29:38 | size=30733 | depth=11 | code=200 | priority=0.5139 | elapsed=0.737s
https://www.vrcars.eu/ | 2025-10-01 00:29:38 | size=36493 | depth=11 | code=200 | priority=0.7213 | elapsed=1.808s
https://www.vrenke.com/ | 2025-10-01 00:29:38 | size=166196 | depth=11 | code=200 | priority=0.9102 | elapsed=1.917s
https://www.wearedevelopers.com/about/newsletter | 2025-10-01 00:29:38 | size=69672 | depth=11 | code=200 | priority=0.4551 | elapsed=0.259s
https://www.vrnew3d.com/ | 2025-10-01 00:29:39 | size=66825 | depth=11 | code=200 | priority=0.7213 | elapsed=1.945s
https://www.wealthbriefing.com/ | 2025-10-01 00:29:39 | size=62 | depth=11 | code=200 | priority=0.4551 | elapsed=0.417s
https://www.wakestone.cn/ | 2025-10-01 00:29:39 | size=28516 | depth=11 | code=200 | priority=0.5581 | elapsed=1.584s
https://www.wbpsychotherapie.de/ | 2025-10-01 00:29:39 | size=18857 | depth=11 | code=200 | priority=0.9102 | elapsed=0.714s
https://www.westcoastpaving.net/ | 2025-10-01 00:29:39 | size=741624 | depth=11 | code=200 | priority=0.9102 | elapsed=0.234s
https://www.webedition.org/ | 2025-10-01 00:29:39 | size=34850 | depth=11 | code=200 | priority=0.9102 | elapsed=0.687s
https://www.westword.com/ | 2025-10-01 00:29:39 | size=258331 | depth=11 | code=200 | priority=0.5581 | elapsed=0.192s
https://www.wfcfcare.com/dairycare | 2025-10-01 00:29:39 | size=502366 | depth=11 | code=200 | priority=0.9102 | elapsed=0.208s
https://www.weincampus-neustadt.de/master-weinbau-und-oenologie | 2025-10-01 00:29:39 | size=34864 | depth=11 | code=200 | priority=0.7213 | elapsed=0.72s
https://www.wetter.at/ | 2025-10-01 00:29:39 | size=2837684 | depth=11 | code=200 | priority=0.417 | elapsed=0.364s
https://www.werkenbijdenos.nl/ | 2025-10-01 00:29:39 | size=45995 | depth=11 | code=200 | priority=0.9102 | elapsed=0.614s
https://www.wbm.cl/bmw-motorrad/test-ride?utm_source=oem-site&utm_medium=referral | 2025-10-01 00:29:39 | size=97592 | depth=11 | code=200 | priority=0.3899 | elapsed=1.345s
https://www.wherescape.com/ | 2025-10-01 00:29:39 | size=250292 | depth=11 | code=200 | priority=0.6213 | elapsed=0.256s
https://www.wecantpeg.com/ | 2025-10-01 00:29:39 | size=120528 | depth=11 | code=200 | priority=0.9102 | elapsed=0.869s
https://www.whatifsports.com/ | 2025-10-01 00:29:39 | size=61436 | depth=11 | code=200 | priority=0.4551 | elapsed=0.344s
https://www.wellness-heaven.de/wellnesshotel/naturresort-reischlhof/ | 2025-10-01 00:29:39 | size=91653 | depth=11 | code=200 | priority=0.7213 | elapsed=0.813s
https://www.wec-international.ch/ | 2025-10-01 00:29:39 | size=144249 | depth=11 | code=200 | priority=0.7213 | elapsed=1.022s
https://www.welcome2villach.at/ | 2025-10-01 00:29:39 | size=49374 | depth=11 | code=200 | priority=0.9102 | elapsed=0.904s
https://www.wga.hu/welcome_m.html | 2025-10-01 00:29:39 | size=5618 | depth=11 | code=200 | priority=0.9102 | elapsed=0.406s
https://www.whatshot.in/ | 2025-10-01 00:29:39 | size=520479 | depth=11 | code=200 | priority=0.9102 | elapsed=0.418s
https://www.wiaa.foundation/ | 2025-10-01 00:29:39 | size=7608 | depth=11 | code=200 | priority=0.5581 | elapsed=0.163s
https://www.weltanaesthesietag.de/ | 2025-10-01 00:29:39 | size=9962 | depth=11 | code=200 | priority=0.7213 | elapsed=0.857s
https://www.wiegele.com/ | 2025-10-01 00:29:40 | size=72946 | depth=11 | code=200 | priority=0.5581 | elapsed=0.195s
https://www.wilsonquarterly.com/quarterly/in-search-of-our-narratives | 2025-10-01 00:29:40 | size=98870 | depth=11 | code=200 | priority=0.5581 | elapsed=0.109s
https://www.wihlcon.com/ | 2025-10-01 00:29:40 | size=52981 | depth=11 | code=200 | priority=0.7213 | elapsed=0.262s
https://www.weloft.lt/ | 2025-10-01 00:29:40 | size=50978 | depth=11 | code=200 | priority=0.9102 | elapsed=1.062s
https://www.weiterbildung-hamburg.net/ | 2025-10-01 00:29:40 | size=150631 | depth=11 | code=200 | priority=0.9102 | elapsed=1.243s
https://www.winnowsolutions.com/ | 2025-10-01 00:29:40 | size=138501 | depth=11 | code=200 | priority=0.9102 | elapsed=0.166s
https://www.windowscentral.com/ | 2025-10-01 00:29:40 | size=1200648 | depth=11 | code=200 | priority=0.7213 | elapsed=0.255s
https://www.wiseeyesent.com/ | 2025-10-01 00:29:40 | size=2208 | depth=11 | code=200 | priority=0.9102 | elapsed=0.172s
https://www.wnet.org/education/ | 2025-10-01 00:29:40 | size=29899 | depth=11 | code=200 | priority=0.4343 | elapsed=0.412s
https://www.westminsterpapers.org/articles/10.16997/wpcc.265/ | 2025-10-01 00:29:40 | size=132582 | depth=11 | code=200 | priority=0.7213 | elapsed=1.397s
https://www.woven.vc/ | 2025-10-01 00:29:40 | size=624863 | depth=11 | code=200 | priority=0.9102 | elapsed=0.205s
https://www.wonderpush.com/policies/privacy/ | 2025-10-01 00:29:40 | size=110685 | depth=11 | code=200 | priority=0.9102 | elapsed=0.318s
https://www.worklife.news/ | 2025-10-01 00:29:40 | size=76981 | depth=11 | code=200 | priority=0.353 | elapsed=0.422s
https://www.wirkochen.at/ | 2025-10-01 00:29:40 | size=301609 | depth=11 | code=200 | priority=0.9102 | elapsed=0.831s
https://www.wynward.com/ | 2025-10-01 00:29:40 | size=168 | depth=11 | code=202 | priority=0.9102 | elapsed=0.339s
https://www.wpdownloadmanager.com/ | 2025-10-01 00:29:41 | size=113664 | depth=11 | code=200 | priority=0.9102 | elapsed=0.529s
https://www.wiwo.de/unternehmen/handel/deutschlands-preisfavoriten-2025-bei-welchen-anbietern-die-deutschen-am-liebsten-zuschlagen/30186558.html | 2025-10-01 00:29:41 | size=3549 | depth=11 | code=200 | priority=0.9102 | elapsed=0.88s
https://www.x2omedia.com/ | 2025-10-01 00:29:41 | size=115349 | depth=11 | code=200 | priority=0.9102 | elapsed=0.289s
https://www.xquartz.org/ | 2025-10-01 00:29:41 | size=7349 | depth=11 | code=200 | priority=0.9102 | elapsed=0.102s
https://www.woche-der-umwelt.de/ | 2025-10-01 00:29:41 | size=53879 | depth=11 | code=200 | priority=0.9102 | elapsed=1.097s
https://www.xanterrajobs.com/main/holiday-vacations/explore | 2025-10-01 00:29:41 | size=495626 | depth=11 | code=200 | priority=0.7213 | elapsed=0.435s
https://www.yashsingh.us/uses | 2025-10-01 00:29:41 | size=30471 | depth=11 | code=200 | priority=0.7213 | elapsed=0.121s
https://www.wfg-kassel.de/ | 2025-10-01 00:29:41 | size=144658 | depth=11 | code=200 | priority=0.9102 | elapsed=2.135s
https://www.wolfeindustrie.com/ | 2025-10-01 00:29:41 | size=37806 | depth=11 | code=200 | priority=0.9102 | elapsed=1.299s
https://www.wine-route-georgia.com/ | 2025-10-01 00:29:41 | size=16323 | depth=11 | code=200 | priority=0.9102 | elapsed=1.78s
https://www.yourworldoftext.com/~Pixouls/ | 2025-10-01 00:29:41 | size=4375 | depth=11 | code=200 | priority=0.5139 | elapsed=0.164s
https://www.xn--hofer-grnstrom-nsb.at/?pk_source=Website+Preheader&pk_medium=referral&pk_campaign=alwayson&utm_source=Website+Preheader&utm_medium=referral&utm_campaign=alwayson | 2025-10-01 00:29:41 | size=136545 | depth=11 | code=200 | priority=0.6213 | elapsed=0.78s
https://www.wochenschau-verlag.de/Gruendungsgeschichte-des-Internationalen-Bundes/40415 | 2025-10-01 00:29:41 | size=424588 | depth=11 | code=200 | priority=0.7213 | elapsed=1.554s
https://www.x-yw.com/ | 2025-10-01 00:29:41 | size=41472 | depth=11 | code=200 | priority=0.9102 | elapsed=1.256s
https://www.youworkforthem.com/font/T6746/bill-corporate-narrow | 2025-10-01 00:29:42 | size=212 | depth=11 | code=200 | priority=0.9102 | elapsed=0.368s
https://www.yourguides.net/ | 2025-10-01 00:29:42 | size=125076 | depth=11 | code=200 | priority=0.9102 | elapsed=0.589s
